apartment_id,text_review,rating,author
392,,5,rui wang
394,"Bottom line:  I would not do business with First Pointe Management

Speaking in regard to my girlfriend’s unit at Silverstone.  Her unit was rendered uninhabitable by the below tenants who allowed their animals to defecate all over the patio and would not clean it up for months on end.  The smell was unbearable.  We do not know what took place indoors, however, when ever they we’re in town (they were students) she had many problems with roaches, flies, ants, etc. which would magically go away and return with the semester breaks.  Often I saw flies in their windows and once even saw a rat scurry across the sill.

For six months we politely engaged with the managers, providing daily photos and updates at their request.  Eventually the decision was made to enforce the habitability through a “forced termination of lease.”  This was agreed upon with management verbally and a summary put in writing.  He even agreed to the California Move Out Penalty as she was told not to pay the final month’s rent.  (For those readers not in California, when a lease is forcefully terminated by no fault of the tenant, the landlord must provide the equivalent of one months rent for the purpose of relocation).  As I stated to the manager, in California a tenant being terminated under forced conditions such as habitability are under no obligation to provide notice, my discussion with him was merely a courtesy.

One more note about these tenants is that they have a history of tormenting their fellow tenants.  Once they stole a pet from another tenant and the police had to get involved.  Any place I have lived, or any unit I own (yes, I’d say I’m a landlord too, but you’re a slumlord…I’m a landlord, and I find your use of the term to describe yourselves offensive) would have evicted them ASAP, damn the cost because I got a reputation to uphold and services to provide…not just a check to cash.

Also in California, the rent deposit must either be returned, or if not in whole, an itemization of the repairs made must be provided no more than 20 CALENDAR days from the date of move out.  On the 27th day, my girlfriend reached out asking for the status.

Dated and postmarked that same day, these crooks had the nerve to send a $22,000 bill for the rent on the duration of the lease plus damages to the unit.   I call that retaliation and it is that act which took us from a peaceful and mutual parting to this mess.

When speaking with them, the general response was that they do not allow lease termination.  Read between the lines, give them money and they are under no obligation to fulfil their half of the lease agreement or abide by the state tenant protection acts.  She is on the hook until this unit is rented.

I personally find this all laughable, how little they understand the business that they are in.

Regarding the units themselves.  They are old units in poor condition which First Pointe just sticks bandaid after bandaid on.  Going back a few years, she had an air conditioner which kept going out couldn’t cool  Every service person told them they needed to replace it, but they waited for a line to blow and completely flood the unit below (different tenants at the time) and forcing them to stay in a hotel for a week.

They call them upgraded, but all they do is stick some light sensors in, some cheap flooring, and cabinet doors.  You can put lipstick on a pig, but it’s still a filthy pig.

Be warned.  Avoid all costs.  Read the reviews, this and similar stories are all too common.  Do not do business with these crooks.",1,Andrew Gross
394,"I’m going on my 2nd year living at this complex and recently have moved from one of their downstairs units to an upstairs unit. They continue to upgrade and remodel their units and it really shows.

My single favorite part of this complex is the safety. I have never experienced a security issue, even after accidentally leaving the patio door to my ground-floor unit open all night. (one of the perks of living a little further from campus)

Next best part is the beauty. The landscaping really is gorgeous and they maintain it very well. It just makes you happy. I haven’t personally seen rats or roaches or other such creepy things around the complex or in my unit. My downstairs unit was directly facing the street so I assumed I’d have to wrestle a rat or two, but thankfully I never did. Nary a rat nor a roach in sight

The general community that lives here is respectful to one another. I’ve lived in two separate sides of the complex now and haven’t had a noise issue yet.

I felt compelled to write this review because I just received the security deposit refund from my old unit, and it was nearly paid back in full. I’ve never had that happen and was super happy with management.

To top it off, the leasing staff are rockstars. Specifically Dominic and Kendall. They are always warm and personable and have been extremely patient with me on tenant issues.

There’s a really great vibe to these apartments.",5,Maria Rechdouni
394,"This has been one of my favorite apartments that I have lived in. The property is always clean and kept well. The area is very safe. I feel comfortable going on daily walks around the neighborhood by myself. We had an issue with our dishwasher breaking down, but maintenance came that day to fix it. It did take some time but the problem was solved as soon as they could. We never had any issues with loud noises from neighbors and everyone has been very friendly. The pool area is so relaxing! Laying by the pool is one of my favorite things to do in summer! I am going to miss living here.",5,Alexa Hubbs
394,"RODENTStone (Not SilverStone) - stayed at this place and started having issues when we encountered rats in our apt. Contacted management, their solution was to put traps and get rid of the trapped rats.   Pay over $2k rent and you have to deal with this, when the rats won’t stop coming we hired pest control on our expense and they found a big hole behind the washer area created by rats. We asked management to fix, they sent someone and said it is fixed.
At same time we found out our neighbors were having similar issues.
Few weeks later, it started again and when we looked behind the dryer, the repair was ripped through. Now on contacting management, they replied in email (in writing) that they are aware of rats coming into units due to near by fields and they cannot do much. So have to keep putting traps.
I just saw that there is another review similar to what I am writing.
Won’t recommend this place for the Rodent infestation at this property and for having Paper thin walls…you hear your neighbors shower, flush and all other noises in.
Parking… good luck finding parking close to your unit.. there are cars parked in same spot for six months and not moved at all.",1,Simran G
394,"Look I am going to be professional but I am going to be straightforward. I lived here for 6 months, from January 2018 to June 2018. The complex is very old and they always say that they are remodeling but idk if anything is actually getting done. I shared a two bedroom with a couple and we had roaches, mice, and a reoccuring rat. It's kinda funny too because when I talked to the lady at the front desk she reassured me by saying ""That's only a really common thing on the first floor apartments"".  Wonderful. I feel so secure.

I had to stuff books under my door every night to keep it from coming into my room. On nights that I wasn't home, I would come back and find rat/mouse droppings in my own bed. It literally chewed up my carpet (see photo attached) as well as my clothes and electronics. I had notified the management about this more than once and their only course of action was to set out sticky traps. I had absolutely no food in my room, but it was very interested in my cotton clothes. We had to store all of our food in plastic snapping bins.

I woke up one morning to a bleeding mouse struggling and crying on a sticky trap on my kitchen counter... where I prepare my food!!! We notified management again and specifically asked for no more sticky traps because I couldn't deal with killing the mouse on my own or watching it suffer. I came home from school and they ""surrounded the perimeter"" with more sticky traps. Ugh.

The apartment is in a good location, but there are also people who come at night late from partying and think it's cool to hang outside of your window and chat at 3:30am. That's great, if you like to party but I worked weekends and I really needed my sleep. I actually resorted to staying that night at a friends apartment in Davis instead sometimes, because it was quieter.

A fast forward on the other events I experienced in my short stay was our AC went out, our dishwasher was leaking water every time we used it, I experienced hassle over my monthly payment, the pool and hot tub was closed for most of my stay. Oh- and my bike lock was cut and my bike was stolen there, too!!!

I had an issue with my monthly payment where I accidentally charged my bank for two months rent at once and I wanted to just cancel and redo it (what student can afford that??). The ladies told me that they actually have no control over the site they use to collect rent and that they couldn't do anything to help me. Under the advice of one of them I had to call my bank and cancel the payment formally. I thought after all of that I was in the clear- next week I get a letter of a $50 fee for canceling a check with the apartments.  It would have been nice to know that was going to happen. I can't believe an automated site charges that much for a cancellation. When I went back to question it, the lady at the desk told me she was ""doing me a favor"" because I was supposed to get some other kind of fee too and she ""waived it"" for me. It's hard to believe.

Oh and I almost forgot. I'm pretty sure that Silverstone has an asbestos problem. They say nothing to you when you sign the paper work, but I read the fine print and it's in their disclosure. Make sure you ask if you go in. Now that I think of it, I had a black mold on my ceiling where my AC vent was. Sorry no pics of that.

The only reason I went out of my way to write this review is that it's a little sketch that there is only one google review for this apartment when it's been around for so long- right? I read reviews when I was living there and they followed suit to my experience. I feel like people deserve to know. Everyone has a different experience, sure. I just don't want anyone to make the same mistakes that I did.",1,Kaitlin Clare Kessler
397,Nice apartment complex for students,5,Gavin Lynch
397,,3,Junat
403,"Do not rent from this place.  We spent incredible amount of cleaning in detail, everything to the knicks and cracks according to their written instructions.  We left the apartment spic and span and yet they charged $430 dollars in building maintenance (which doesn't even detail what was done) $165 for carpet cleaning when we already did detail carpet cleaning as instructed and another $350 dollars for touch paint when they did not even specify what they touched up.  RIDICULOUS CHARGES.  THEY SHOULD NOT BE IN BUSINESS AT ALL!",1,Keline Enriquez
403,I absolutely love Aspen Village Apartments. It's in a gorgeous location (West Pond even has these little decks that are beautiful at sunset) that's not too far from campus. The management here is fantastic! Everyone's really nice and they give very prompt/helpful answers if you ever have questions/concerns. They really care about their tenants. The apartment itself is also very quiet which is lovely. And with how hot Davis gets in the summer it's amazing how insulated/cold the apartments keep! In the winter we barely had to turn the heat on because it just stayed a good 70*F on it's own! Overall I can't rave about it enough.,5,Renee Boissier
403,we spent an entire day helping our daughter cleanup the place.  The place was way cleaner than when she first moved in.  If you are considering this place.. you may want to think twice.  See attached photos.  We were more than surprised to see how little of deposit we got back.  I will also report this business to the BBB.,1,Robert Lee Mary
403,I LOVE BRAD THE MAINTENANCE MAN. HE’S THE GREATEST 😭 HE GETS EVERYTHING DONE PROMPTLY AND WELL (and no he didn’t pay me to write this),5,Agnes Lee
403,"This was an amazing place to live, top notch management and facilities.",5,Hammad Shahid
404,,5,Jess Carrillo
406,"Well-maintained and well managed. Idc how old it is, we're happy here.",5,Dean Johnson-Rivera
406,Lived there 1985 to 1986. Was a great year working in UC Davis. Friday nights Happy hour at the Graduate. Nachos to eat. Great times.,5,Iain Johnstone
406,"It's quiet. Management is good. Apartments are a little old-ish but pretty good nonetheless, complete with all the regular features. And great location! Overall, I am happy with my stay here. :)",5,Saheel Godhane
406,"This apartment complex, Oxford Parkside, has shoddy repair and upkeep.

Review address: 1424 Wake Forest Dr, Davis, CA 95616 👎",1,Nick Estrada
408,"The landlord of this place was available 3 hours a day, was very dismissive, and when our bikes were stolen from our backyard and we told her she yelled at us saying how dare we insinuate this apartment complex was unsafe. Weirdest part was noone else was in the room. Oh also she straight up lost our lease. If you want a landlord who doesn't even do annual inspections and just collects money, this is the place to live.",1,D H
408,"One star is too high. If there are prospective renters, contact me directly and I will happily provide you with facts about this property. I have a strong interest in saving you any regret.",1,Julie Vatuone
408,"Great place for students to live in, not too far for biking to campus, but buses also go through here. Very spacious living environment, rent is not very expensive either if you're planning to have a roommate. Close by to Trader Joe's for grocery shopping, and only about a 10 minute bike ride to downtown.",5,Anand Kannan
408,"Worked with the owner on some computer issues, and they were very helpful to residents while i was fixing the computer,  great attitude and customer service.",5,Computer Doctor
408,,5,Deniz Gozel
398,"Mature landscaping is pretty, but loaded with bugs! Mostly college student apartments, so not well taken care of facility, and cockroaches!  Lots of parties. Expensive rents, $2,250 3BR, 1.5 bath 2018.  Understandably, management not easy to deal with.",3,Kim Johan-Nass
398,"I have loved all of my time, here, at Pinon. Mike (manager) is absolutely incredible. Not only does he take care of maintenance requests promptly, but he also holds a lovely conversation (if you have a good sense of humor). Since moving in, I have felt right at home, which is a hard thing to do with all of the housing turnover in a college town! The location of the property is convenient for those commuting to UC Davis. Has a lovely park adjacent to complex with Trader Joe's nearby. Safety and security top notch. Could not recommend leasing with Mike or Pinon more.",5,Megan Wallace
398,The new management is amazing! The apartment complex is super convenient and close to campus. Mike is great help! He always goes out of his way to get any needed maintenance done,5,Ahmad Sulaiman
398,"Nice complex, right next to a park with frisbee golf, outdoor workout, and permanent ping pong table. The rent is a bit pricey and the management is understandably jaded and wary of entitled, college-age renters. If treated with respect, both the housing and the management are lovely.",5,Jade Hendry
398,"Amazing place very close to campus. Mike Dod, the office manager is an amazing person and fun to talk to. With the new management, the whole place is getting renovated and maintenance requests are handled in a timely manner.",5,Muhanad Edrees
399,"""Don't Fall for Their Tricks! Worst Apartments, Total Scam!""

I lived here, and it was an absolute nightmare. The management treats tenants with disrespect, ignores any requests, and even raises their voice if you demand fairness. There is zero privacy – they collect your personal information, flood you with spam, and possibly sell your data to third parties.

Their financial policies are pure deception. They constantly try to squeeze more money out of you, hidden fees appear out of nowhere, and rent increases happen without explanation. Meanwhile, the apartments are so old and run-down that they aren’t worth even half of what they charge.

And here’s their biggest scam – the so-called ""first month free."" But nobody falls for it, because the price of this outdated complex is higher than renting an entire house! That says it all.

The reputation of this place is completely ruined, and the management is solely to blame. They think they can manipulate people, violate their rights, and collect their personal data without consequences. But sooner or later, they will have to answer to the law.

If you don’t want trouble – stay far away from these apartments!",1,That’s My Dao
399,"It is a nightmare. I have lived here from September last year and started to have very bad allergies. I found that the air condition was 40 years old and looked extremely dirty. The apartment sent in a guy and tried to convince me it was a good machine and when I pointed out the thick dirt on the vents . He told me it was clean. So I took a picture of the vent and sent to Gaby. She said it was because we as tenants were not clean. I was a bit scared with the dirt when I stood on a chair and looked inside. There was a thick layer of dirt there which scared me a bit. Who knows what kind of mold and bacteria in them . So I asked for an air quality check. They told me I should pay myself and it was at least 400 dollars. So I tested using a kit I bought from Amazon. The mold it developed was really scary. No one can use their condition when it was filthy as this. The communication with the apartments was extremely difficult. They used all tactics to delay , avoid problem solving and tried to find fault with you instead.",1,Fengmei li
399,"I’ll start by saying this—I know I’m being a “Karen,” but that’s just how bad this property’s management team has been.

It seems this property used to be a great place to live, but that all changed with the current management, as other reviews confirm.

To be clear, I’m not referring to Miguel, the maintenance man—he’s fantastic and works hard. The issue is the actual management team. They are unprofessional and more focused on minor, petty issues (like small items left on porches) than addressing real, serious concerns.

I ended my lease early due to unsafe living conditions. Rather than taking accountability, management contacted their attorney, who likely advised them to clean up their act. Despite their failures, they refused to waive any part of my lease termination fee, ignoring their responsibilities under California Civil Code §1941.1, which outlines their obligation to maintain habitable conditions.

What’s worse, they are extremely biased toward tenants. We were unlucky enough to live in the unit right next to their office, so we were under constant scrutiny. They nitpicked everything about our unit while being far more lenient with tenants further away. Instead of walking the property consistently to enforce rules fairly, they targeted us disproportionately. To top it off, I’m fairly certain one of their clubhouse cameras was pointed directly at our porch door, which feels like an invasion of privacy and potentially violates California Penal Code §632 regarding recording private activities without consent.

Here are just a few examples of their gross mismanagement:

1. Dangerous Neglect of Repairs: They failed to fix a broken, hazardous railing for months. They were fully aware of the issue, as they wrapped the railing in caution tape multiple times. Despite acknowledging the danger, they never actually fixed it, leaving tenants at risk.
2. Unsafe Night Conditions: Broken lights and inadequate lighting left large areas dark and unsafe, leading to theft and making it dangerous to walk around at night.
3. Unreasonable Pet Policies: While the complex allows pets (which is great), the management team complained about barking, claiming it was distracting to their work. No residents ever reported issues with barking—it was solely a problem for management, which is completely unreasonable.
4. Unsanitary Conditions: Turkey poop is everywhere, creating health risks and making the property unpleasant to live in. They seem completely incapable or unwilling to address this issue.
Cockroach Infestation: If you venture out at night, be prepared to encounter—and kill—countless cockroaches. This issue alone makes the property unsanitary and unlivable.
5. Aggressive Lease Renewals: Management pressures tenants to renew leases early, claiming rates will increase. However, they’re already among the most expensive options in the area.
The good news? Davis has plenty of other, better housing options with competent management teams and safer, cleaner environments. This property is simply not worth the stress.

Save yourself the headache and find a property with management that prioritizes the safety, comfort, and fairness that tenants deserve.",1,Abraham Olson
399,"This apartments has changed from best to worst so fast. ""Thanks"" new management for that.
If you planning to live at this apartments, prepare to listen how manager yelling at you. Your car will be robbed because there's no light on parking lot and no gates, motel 6 is behind the fence and there's a lot of people who's walking around at night.
Management won't be responsible, contacting with them you'll get rude answer...",1,Zero Magic
399,"Staff are not professional. Worst communication with management, to all your questions they answer that your problem is not in their policy. Spamming your email and clipping bunch of papers on your door with invitation to ""ice cream day"", ""bbq day"" instead resolving residents issues.
The last and the only best manager was 2 years ago, her name Brenda Smith. She was fired illegal way, you can read about it on Internet.
No gates, no fence, light on parking lot is always off, regular homeless and theft activity, be aware of catalytic converter be stolen.",1,Choose One
401,"I just want to take a moment to thank the team at Sol at West Village for everything they do to make this place such a great place to live. First of all, the amenities here are unbeatable. Having a dog park on-site is such a lifesaver, and the in-unit washing machines and dryers are a huge convenience that you just don’t find at most places. It really feels like the complex is designed with residents' needs in mind.

I also want to give a huge shoutout to Andrew, who is truly an incredible employee. I am a bit baffled by a previous review I read on here, as he has been nothing but kind to me. He’s always so friendly, professional, and great at what he does. Whether it’s helping tenants with requests, tending to issues around the complex, and even helping me with my lease, he always goes above and beyond.

I understand I have been a bit difficult at times and for that, I apologize. The entire team here has been nothing but patient, kind, and understanding with me, and I really appreciate it more than I can say. With the amount of students that live here, they do an amazing job making sure that every tenant is satisfied. Thank you all for everything you do to keep this place running smoothly and for making it the best place to live in Davis.",5,Isabella Taroni
401,"Spoke with Andrew when touring the apartment seemed nice only because after that he asked me to write a review. I wonder why? Maybe just check out some of the other reviews and see for yourself. Just called 6 months later spoke with Andrew again and it was a total 360 change for his attitude. You cant be snippy answering questions about someones lease when you work in a leasing office. You asked for a review Andrew so yes he was nice when he wanted something from me and when he did not, was not so nice.",1,Brooke Spellerberg
401,"Sol is a beautiful option for student housing at UC Davis. The amenities outweigh many other places in town. I love the parklike atmosphere. Brooke was very helpful showing us around and pointing out features like the covered bbq areas, pools, spas, sand volleyball courts and the dog park!",5,Heather McNaughton
401,"Andrew was our tour guide, and LET ME TELL YOU, he was amazing. Andrew put up with our unfunny jokes (even laughing with us,) showed us every single detail of the apartment we toured, and made sure we left completely satisfied and with no lingering questions! Andrew is THE goat. If you’re going to tour, ask for my man Andrew. Sol is beautiful too (but Andrew is the man!)",5,Liv James
401,"Love the property! Brooke has given me the best experience and is always willing to assist, answering all my questions. I highly recommend living here, I have felt so welcomed and at home.",5,Katelyn Han
410,"Living here with fellow transfer students was awesome! This place sets a high bar for other types of housing on the market but thankfully it is an SHA community.

First off, I was surprised by how much closet & room space I had, the wood floors, and a patio. My roomie and I lived comfortably in a 2bd1br. The AC gets real frosty which I appreciate during the hot Davis summers. Staff were on-site during pretty much all business hours and all very nice people. You can tell they put a lot of work into maintaining this place. Oh and it’s right on campus, which means all your classes are within a 5 minute bike ride away as well as downtown Davis. If you can get a unit here then I would highly recommend you go for it.",5,Jane Q. Public
410,Nice on-campus residential housing,4,Drew Kimzey
410,Amazing place to live in.,4,Sreejith Ravichandran
410,,1,emma rose
410,,4,Farhana Sharmin
412,"This is one of the worst places I’ve rented in Davis. They take advantage of the student population by overcharging on rent and fees while neglecting the complex.

The rent for a 2 bedroom is significantly higher compared to what else you can get in the area. No dishwasher, no microwave, broken sliding doors and locks, poor tiling in bathroom. Water is never at a decent temperature. Either boiling or freezing cold. Even the lower floor patio is a sham. Rain water goes right through the boards leaving everything soaked and moldy, so don’t get excited about having furniture out there (great for plants, I guess).

She’s leaving soon, but the previous property manager we had was very condescending and rude. She wouldn’t put up any notices, would ignore maintenance requests or say she forgot to put them in. She made the experience of living there significantly worse. Literally laughed in our faces when our toilet became uninhabitable because “toilet water on the floor isn’t an emergency”. The maintenance guy was nice, but there’s only one for the entire complex.

One of the few places where you don’t even get one free parking space, you either have to pay $25-$35/mo. for a space of use street parking. The previous property manager lied saying there’s plenty of parking, but there’s not.

They charge a fee for a laundry card and had issues with their card reader not working. It’s been over 4 months since the issue was first brought up and nothing has changed. It took months for us to even have them put up signs to tell tenants that they don’t work before they put their clothes in.

The bike lock area is useless. Can barely lock your front wheel.

The only bonus to this place is that it’s close to campus and there’s a jacuzzi. Absolutely not worth it, regret signing the lease everyday I stay here. avoid at all cost.",1,Syrene B.
412,"Ran down apartments, just a real slumlord who is obviously taking advantage of parents and students who are new to area and cannot view before moving in. Pool is not usable! I feel bad for the property manager because she has to deliver the awful news. Rugs are flithy and semi cleaned (not properly) after previous tenants vacate, mini blinds broken and glued back together, large pieces of laminate are chipped off and instead of covering drawers, maintenance just painted over missing laminate, hinges on the verge of falling off, and there has to be fungus in the walls! Beware! Know that you are really paying for location ONLY.",1,Julie Strider
412,"Avoid. Not only was the experience here terrible-- construction constantly the entire year with no prior warning. Without windows for days in the middle of winter, no insulation either. Heater didn't work, wasn't given a smoke alarm for months, moved in and it was disgusting (spider webs everywhere, mold in the bathroom, dirt on the walls, etc.). Came back after visiting family (gone for weeks) to my door wide open due to the construction I was not informed would be happening. Had my bike lock cut and bike taken without being informed and it wasn't until I reached out they told me they were moving bikes for construction. Loud banging on the walls at all hours. Calls and emails ignored, and no help in any of the matters. Now, after the lease finally finished and I moved out, it's been nearly 2 months since we've heard anything about the security deposit, and still haven't got anything back. Do not rent here.",1,Jordan Blair
412,"I usually don't write reviews or anything but I just had to for this place. I have been staying here for about 5 months and I cannot wait to get out. Heres the story that just did it for me. I went home for the weekend and the management decided to install AC inside my room without notice. The worse part was, they decided to sand down their BAD installation and got dust literally EVERYWHERE. There is a thick layer of dust on all my stuff. They did not bother to cover ANY of my furnitures and just left it as is. Whatever you do, STAY AWAY FROM THIS PLACE. They need to seriously replace their management. They have no respect for others properties.",2,Triet Nguyen
412,"Lived at Wake Forest apartments for 2 years with the same housemates. Not the nicest apartment in town but it has all the necessities. For the affordable price and proximity to UCD, it was worth it!",4,Jenny Nguyen
414,"I really enjoyed living here while finishing my degree. They kept the property looking nice at all times and the staff were friendly. I loved using the grill area and was amazed how well they kept it maintained. Maintenance was always quick to respond to our needs and also friendly. I loved that they had treats during the holidays and for finals as well. It was nice because we all know finals are stressful and they cared about the students by having treats and at times, a food truck. I loved the location. Getting around Davis was easy with the convenient location. Overall, had a pleasant experience.",4,Anthony Bustamante
414,"Pros about living here.
It’s pretty, well maintained landscaping, pool is for the most part always clean.
Cons
The bathroom doesn’t have any ventilation and grows mold very easily and is probably all throughout the apartment because they don’t deal with it from previous tenants. Denied ESA initially because we had to have separate conditions for each animal and disclose it to management.
Studio and single bedroom ac units don’t keep the place cool.
1 bedroom ac isn’t in the bedroom
Told us they needed to come into the unit for a “plumbing leak” but then proceeded to take pictures of everything and inspect for damages.
Train is annoying and goes on all day. Doesn’t happen to much at night but every day it gets annoying.
Pool isn’t 24/7 it closes early in the night.
Parking is a nightmare.
Overall wouldn’t recommend since there are better options for close to the same price",1,J
414,If you can avoid it do so. It gives a get out vibe. It seems place is owned by Private Equity. You will pay higher rent with zero rights.,1,Mamoo Gee
414,"I lived at this apartment with my college roommates for the duration of last year. Around January, when the wet season came around, we all discovered mold covering our bedroom walls behind our beds and furniture. When we brought it to the attention of management, they were extremely unclear and slow in decision-making, and threatened to make us pay for remediation. The situation became very tense, and they told us we’d have to throw out all of our furniture if we wanted to stay in the apartment. They finally gave us the option of exiting our lease and we took them up on it. We were under the impression they were going to rip up the floors and walls to find the source of the mold and remediate it, but only 2 weeks later we saw the apartment up on the market again. Overall, they created a very stressful environment, especially for college students who’s lives are stressful enough. Between having to get lawyers involved and finding emergency housing, it felt like they were taking advantage of us. I would not advise leasing here.",1,Emma Roginski
414,"My daughter and roommates lived here for a couple of years. They complained about mold on several occasions. First they were told they were not cleaning the bathroom ceiling well enough. Then maintenance just painted over the mold.
My daughter had to leave Davis due to severe medical issues before this latest lease was up. We were not able to get her out of her lease unless she found another roommate to take her place. We continued playing until this month.
We went to move the rest if her belongings out and the while plane smells musty from mold. After moving her bed, we found mold  under her
Bed  and on the baseboards as well. UNACCEPTABLE. We are now having to throw away everything that cannot be cleaned, including a new mattress.
For a place that charges roughly $2800 with utilities charged, this is disgusting. Below is what mold can do to a person. My daughter had every single symptom.
Mold toxicity can manifest in different ways in people. It's more commonly linked to physical problems, such as difficulty breathing, fatigue, and headaches, but research shows that it can present itself in a psychiatric way, too. This includes brain fog, depression, anxiety, problems concentrating, and insomnia.

We will be pursuing this further. Did anyone else experience mold problems?

Also, the management told the young girls to keep their bathroom window open to help with the mold, which they did. One night a roommate was in the bathroom and there was a man peering through the window. He had stolen a chair off the porch to use to peek in. Management was alerted. Not only did they not contact the girls back, they never alerted the  other tenants if a peeping Tom. Parents our young kids live here. The police came, but never found the guy, only the chair that he used to look into their bathroom.  This place is NOT SAFE!!!!",1,Jennie Peterson
423,"Nice, quiet apartment complex. 3 floors of approx 12-15 apts per floor. Easy bike access to campus.",4,Tim Farley
423,Excellent,1,Dora Dunback
423,Excellent!,5,Abdulrahman Aldossary
429,"Avoid if at all possible, management is awful and they are coming into your apts without notice ,, very scary",1,judy rogers
429,,4,Stefani villa
429,,4,Ana Barahona
415,Lov this place,5,Andrea Moreno
416,"I lived in Sterling Pointe for 3 years and I have to say that it is really a great place to live. The rooms are very spacious and there is a lot of storage spaces. It is really close to the bus stops and a supermarket and many other food places (all which were very crucial for me as a college student). So I never had to worry traveling far for food!

Their manager, Chaprix, is truly a wonderful, funny, and super helpful person! Whenever I had a problem, she would try her best to immediately rectify it. She is super supportive that she would have a small brunch for students (but everyone was definitely encouraged to come) during their final weeks! She is was the first apartment manager I ever had since I moved to Davis to go to college and I have to say that she has definitely set up my expectations on what it means to be a great manager!",5,ashillo9 “ashillo9”
416,"The staff at Sterling Pointe are wonderful, they are always helpful and welcoming every time I am there. At any time I had a problem they were very fast to correct the problem. I highly recommend this apartment complex.",5,Mike Sistrunk
416,Maintenance was fast but no one was ever in the office. Plumbing was okay.,3,Andrew Irino
416,Be prepared to pay 200$ in utlities per month regardless of how much water you use.,1,Takumi
416,"Friendly management, fast maintence, good price, would recommend.",5,Nick
417,"I had a great experience living here for a couple of years thanks Elizabeth, the property manager who was responsive to all of our questions. Renewing leases every year was smooth. Tom & Woody and the rest of the maintenance staff are very friendly, and any work orders I needed were taken care of within a week. This location is a 2 minute walk to Safeway, which is a bonus.",5,Tinh Ton
417,"This is a great apartment complex in North Davis! The manager Elizabeth is very nice and accommodating and Tom the maintenance man always responds very quickly to any requests. Overall the place is great, spacious and the rent is really reasonable for north Davis. Big bonus is the patios where you can lock bikes up in a safe place.",5,Kristin Toms
417,"management please do your job.....hidden lakes is owned by Sequoia....they are horrible management and apartments.

horrible lakes ..I have a job to go to in the morning....but once again I am awaken and it's 1:18 am on Wednesday morning, loud music blasting outside  high voices going back and forth....I have work tomorrow ..you people really git a great set up here  we pay a million dollars in rent to have all this hood ratchet foolishness....do your job and control this community...it's getting worse.

apt  308",1,adrian arnold
417,lived here 2006-2011... great years great memories.,5,Norman Jiang
417,"Laundries/dryers don't work. Poor infrastructure, things literally falling apart.",1,Jagveer Singh
419,Rude manager. It literally took her two weeks to give me a response about my application status. She is never in the Office never even answers her phone. Misses appoinments and doesnt apoligize for not showing up.,1,Lorena Canjura
419,I have lived there for one year now and I can say it is the most peaceful and quiet place I have lived in the neighbors are polite and respectful it is well maintained and very beautiful I would recommend it to anyone looking for a home,5,Kevin Doyle
419,,4,Katy
419,,4,scott warn
420,"Pros: AWESOME location. Centrally located, tucked on a quiet street behind a grocery store and some yummy restaurants. The apartment manager is super friendly and helpful. The rent is cheaper than most places in Davis. Nice floor plans. Gorgeous pool that’s hardly ever used. It’s super quiet, which is saying a lot for a college town. I loved loved living here. 🏡 ❤️
Cons: Just one! The hot tub rarely worked when I lived there, but it’s been a few years, so I’m sure they’ve fixed it by now.",5,LT
420,"Goooooooooooooooooooooooo Hanover Place Apartments! I am really happy to have lived here. It's location is sweet, the apartment itself is clean, comfortable...and cool in the summer and warm in the winter. The neighbors are friendly but respectful and the manager, Melanie, is at the same time very professional and super friendly and welcoming. This is NOT some behemoth management company that only cares about getting its rent. I'm flying the Davis coop, otherwise I would have stayed here longer",5,Miki Mori
420,"I lived here for about three years.  It's a great, quiet location.  It's conveniently located close to UC Davis' campus and grocery and hardware stores.",5,Mark Ferraresi
420,I think its good but to small for lots of pepole,3,Maya Fox
420,,5,Olivia N
422,The houses are good and the community is nice but I’m afraid that the management of the problems that occur are rarely fixed and the 2 story houses do not have backyard privacy making it easy for people to steal your things in the back yards. If these problems were fixed I am 100% sure the apartments would be absolutely one of the greatest you can find.,4,A M
422,Love the place and management are so nice and professional,5,Dhai Abdulqader
422,,5,Sultan Sultani
422,,5,Wahida Sultani
422,,3,Whitney Mofucka
427,"This place was amazing! Crystal was always a pleasure to work with. She was very communicative when I made my move from NC and back. While it’s not the most beautiful property on the block, the interior is well kept, the grounds and laundry room were clean. It’s probably the best value in Davis and I miss my time at Parque Plaza.",5,Jack Livingston
427,"This place is “cheap” for a reason. Quality of the housing itself is terrible. Management is even worse especially with CRYSTAL running things. Rent goes up every month too and management will always find ways to pinch you for more money. Management is also terrible when it comes to getting tenants on leases in a timely manner, as well as CRYSTAL being one of the most rude, manipulative managers to be there. Do yourself a favor and look elsewhere for housing unless you want to be frustrated 24/7.",1,TheDarkKnight21120
427,"My unit itself honestly wasn't the best, but for the price I paid it was the best deal ever. I've never had any issues with maintenance or management. The other reviews called out Crystal but I think she's extremely kind, caring, and responsive. I do agree with the other reviews about there being mold in the bathroom. The ventilation is lacking but I just used mold killer whenever mold grew. Now that I moved out I can say with confidence that I miss this place and I would move back if I ever have a reason to move back to Davis",5,Darian A.
